SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
3,307,C_03,1,1,xyz,0,1,1,1,5,5,2
3,308,C_03,2,1,xyz,0,1,1,1,3,2,4
3,309,C_03,3,1,xyz,0,1,1,1,2,3,2
3,310,C_03,4,1,xyz,0,1,1,1,4,2,5
3,311,C_03,5,1,xyz,0,1,1,1,2,4,5
3,312,C_03,6,1,xyz,0,1,1,1,3,1,4
3,313,C_03,7,1,xyz,0,1,1,1,2,4,1
3,314,C_03,8,1,xyz,0,1,1,1,1,1,1
3,315,C_03,9,1,xyz,0,1,1,1,3,1,4
3,316,C_03,10,1,xyz,0,1,1,1,1,3,4
3,317,C_03,11,1,xyz,0,1,1,1,2,1,5
3,318,C_03,12,1,xyz,0,1,1,1,3,2,3
3,319,C_03,13,1,xyz,0,1,1,1,4,4,5
3,320,C_03,14,1,xyz,0,1,1,1,4,2,3
3,321,C_03,15,1,xyz,0,1,1,1,5,4,3
3,322,C_03,16,1,xyz,0,1,1,1,2,4,5
3,323,C_03,17,1,xyz,0,1,1,1,4,1,5
3,324,C_03,18,1,xyz,0,1,1,1,3,2,1
3,325,C_03,19,1,xyz,0,1,1,1,3,1,3
3,326,C_03,20,1,xyz,0,1,1,1,3,3,4
3,327,C_03,21,1,xyz,0,1,1,1,3,1,2
3,328,C_03,22,1,xyz,0,1,1,1,4,3,3
3,329,C_03,23,1,xyz,0,1,1,1,1,4,2
3,330,C_03,24,1,xyz,0,1,1,1,2,4,4
3,331,C_03,25,1,xyz,0,1,1,1,5,5,5
3,332,C_03,26,1,xyz,0,1,1,1,1,3,5
3,333,C_03,27,1,xyz,0,1,1,1,4,1,2
3,334,C_03,28,1,xyz,0,1,1,1,3,5,4
3,335,C_03,29,1,xyz,0,1,1,1,4,1,5
3,336,C_03,30,1,xyz,0,1,1,1,1,5,2
3,337,C_03,31,1,xyz,0,1,1,1,1,1,3
3,338,C_03,32,1,xyz,0,1,1,1,5,5,2
3,339,C_03,33,1,xyz,0,1,1,1,2,1,3
3,340,C_03,34,1,xyz,0,1,1,1,5,4,3
3,341,C_03,35,1,xyz,0,1,1,1,2,4,3
3,342,C_03,36,1,xyz,0,1,1,1,2,5,5
3,343,C_03,37,1,xyz,0,1,1,1,4,3,3
3,344,C_03,38,1,xyz,0,1,1,1,1,2,3
3,345,C_03,39,1,xyz,0,1,1,1,4,1,1
3,346,C_03,40,1,xyz,0,1,1,1,1,4,5
3,347,C_03,41,1,xyz,0,1,1,1,4,1,2
3,348,C_03,42,1,xyz,0,1,1,1,3,3,5
3,349,C_03,43,1,xyz,0,1,1,1,2,5,2
3,350,C_03,44,1,xyz,0,1,1,1,4,4,3
3,351,C_03,45,1,xyz,0,1,1,1,4,2,2
3,352,C_03,46,1,xyz,0,1,1,1,4,3,4
3,353,C_03,47,1,xyz,0,1,1,1,4,5,3
3,354,C_03,48,1,xyz,0,1,1,1,1,2,4
3,355,C_03,49,1,xyz,0,1,1,1,1,5,5
3,356,C_03,50,1,xyz,0,1,1,1,3,5,4
3,357,C_03,51,1,xyz,0,1,1,1,1,1,2
3,358,C_03,52,1,xyz,0,1,1,1,1,2,4
3,359,C_03,53,1,xyz,0,1,1,1,3,3,1
3,360,C_03,54,1,xyz,0,1,1,1,3,5,2
3,361,C_03,55,1,xyz,0,1,1,1,5,3,2
3,362,C_03,56,1,xyz,0,1,1,1,2,3,3
3,363,C_03,57,1,xyz,0,1,1,1,4,3,2
3,364,C_03,58,1,xyz,0,1,1,1,1,3,3
3,365,C_03,59,1,xyz,0,1,1,1,2,1,1
3,366,C_03,60,1,xyz,0,1,1,1,5,2,5
3,367,C_03,61,1,xyz,0,1,1,1,1,4,5
3,368,C_03,62,1,xyz,0,1,1,1,4,4,4
3,369,C_03,63,1,xyz,0,1,1,1,1,4,4
3,370,C_03,64,1,xyz,0,1,1,1,3,3,1
3,371,C_03,65,1,xyz,0,1,1,1,1,3,5
3,372,C_03,66,1,xyz,0,1,1,1,3,4,1
3,373,C_03,67,1,xyz,0,1,1,1,4,2,1
3,374,C_03,68,1,xyz,0,1,1,1,2,2,1
3,375,C_03,69,1,xyz,0,1,1,1,2,3,4
3,376,C_03,70,1,xyz,0,1,1,1,1,3,1
3,377,C_03,71,1,xyz,0,1,1,1,2,5,4
3,378,C_03,72,1,xyz,0,1,1,1,3,2,4
3,379,C_03,73,1,xyz,0,1,1,1,3,5,1
3,380,C_03,74,1,xyz,0,1,1,1,4,3,2
3,381,C_03,75,1,xyz,0,1,1,1,2,3,5
3,382,C_03,76,1,xyz,0,1,1,1,5,1,4
3,383,C_03,77,1,xyz,0,1,1,1,4,4,3
3,384,C_03,78,1,xyz,0,1,1,1,1,4,1
3,385,C_03,79,1,xyz,0,1,1,1,5,1,5
3,386,C_03,80,1,xyz,0,1,1,1,1,4,4
3,387,C_03,81,1,xyz,0,1,1,1,3,4,2
3,388,C_03,82,1,xyz,0,1,1,1,4,2,3
3,389,C_03,83,1,xyz,0,1,1,1,1,3,4
3,390,C_03,84,1,xyz,0,1,1,1,3,5,2
3,391,C_03,85,1,xyz,0,1,1,1,2,2,3
3,392,C_03,86,1,xyz,0,1,1,1,5,3,1
3,393,C_03,87,1,xyz,0,1,1,1,2,5,1
3,394,C_03,88,1,xyz,0,1,1,1,5,2,2
3,395,C_03,89,1,xyz,0,1,1,1,2,5,4
