SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
21,3719,C_21,1,1,xyz,0,1,1,1,1,3,3
21,3720,C_21,2,1,xyz,0,1,1,1,1,1,4
21,3721,C_21,3,1,xyz,0,1,1,1,3,4,5
21,3722,C_21,4,1,xyz,0,1,1,1,4,2,2
21,3723,C_21,5,1,xyz,0,1,1,1,3,5,3
21,3724,C_21,6,1,xyz,0,1,1,1,2,4,5
21,3725,C_21,7,1,xyz,0,1,1,1,3,1,2
21,3726,C_21,8,1,xyz,0,1,1,1,1,3,4
21,3727,C_21,9,1,xyz,0,1,1,1,4,4,4
21,3728,C_21,10,1,xyz,0,1,1,1,5,1,5
21,3729,C_21,11,1,xyz,0,1,1,1,4,5,5
21,3730,C_21,12,1,xyz,0,1,1,1,1,1,1
21,3731,C_21,13,1,xyz,0,1,1,1,3,1,4
21,3732,C_21,14,1,xyz,0,1,1,1,4,4,4
21,3733,C_21,15,1,xyz,0,1,1,1,1,2,5
21,3734,C_21,16,1,xyz,0,1,1,1,1,5,2
21,3735,C_21,17,1,xyz,0,1,1,1,5,4,4
21,3736,C_21,18,1,xyz,0,1,1,1,2,1,5
21,3737,C_21,19,1,xyz,0,1,1,1,5,1,3
21,3738,C_21,20,1,xyz,0,1,1,1,1,3,1
21,3739,C_21,21,1,xyz,0,1,1,1,5,2,1
21,3740,C_21,22,1,xyz,0,1,1,1,1,4,2
21,3741,C_21,23,1,xyz,0,1,1,1,2,5,5
21,3742,C_21,24,1,xyz,0,1,1,1,1,3,5
21,3743,C_21,25,1,xyz,0,1,1,1,3,1,4
21,3744,C_21,26,1,xyz,0,1,1,1,4,5,3
21,3745,C_21,27,1,xyz,0,1,1,1,2,3,3
21,3746,C_21,28,1,xyz,0,1,1,1,1,5,3
21,3747,C_21,29,1,xyz,0,1,1,1,1,2,2
21,3748,C_21,30,1,xyz,0,1,1,1,1,1,4
21,3749,C_21,31,1,xyz,0,1,1,1,1,5,1
21,3750,C_21,32,1,xyz,0,1,1,1,4,4,2
21,3751,C_21,33,1,xyz,0,1,1,1,2,4,4
21,3752,C_21,34,1,xyz,0,1,1,1,3,3,1
21,3753,C_21,35,1,xyz,0,1,1,1,3,2,5
21,3754,C_21,36,1,xyz,0,1,1,1,2,3,2
21,3755,C_21,37,1,xyz,0,1,1,1,2,5,1
21,3756,C_21,38,1,xyz,0,1,1,1,2,2,4
21,3757,C_21,39,1,xyz,0,1,1,1,4,4,3
21,3758,C_21,40,1,xyz,0,1,1,1,1,2,3
